url,song_file,song_name,Credit,index,game,company,console
https://www.vgmusic.com/music/other/miscellaneous/arcade/FFGT.mid,FFGT.mid,Ghetto Theme,"Garrison Haines-Temons

",3304,Final Fight,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/FFST.mid,FFST.mid,Subway Theme,"Zeal

",3305,Final Fight,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/finalfight.mid,finalfight.mid,Theme,"Ryu

",3344,Final Fight,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Fire_Mustang_Intro_And_Level_2_By_Luiz_Vasco.mid,Fire_Mustang_Intro_And_Level_2_By_Luiz_Vasco.mid,Intro And 2nd Level Music,"Luiz Vasco and Arthur Prawitt

",3347,Fire Mustang,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/zzz_st2.mid,zzz_st2.mid,Give Me Your Heart,"J.B.

",3350,Fire Shark,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Fwegypt1.mid,Fwegypt1.mid,Egypt Phase 1,"Alluro95

",3353,Forgotten Worlds,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gloc3.mid,Gloc3.mid,Ending,"Magnus Andersson

",3356,G-Loc,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gloc2.mid,Gloc2.mid,In-game music,"Magnus Andersson

",3357,G-Loc,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gloc1.mid,Gloc1.mid,Mission Select,"Magnus Andersson

",3399,G-Loc,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gloc1b.mid,Gloc1b.mid,Mission Select (v.1.2),"Magnus Andersson

",3400,G-Loc,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gloc4.mid,Gloc4.mid,Name Entry,"Magnus Andersson

",3401,G-Loc,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Galaga_Game_Over.mid,Galaga_Game_Over.mid,Game Over,"Jace

",3404,Galaga,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/GalagaGameOverVSC88.mid,GalagaGameOverVSC88.mid,Game Over (Remix) (VSC-3),"Jace

",3405,Galaga,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Galaga1.mid,Galaga1.mid,Game Start Tune," 

",3406,Galaga,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/galaga.mid,galaga.mid,Game Start Tune (2),"Milton Paredes

",3407,Galaga,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/g88.mid,g88.mid,Start Game,"Milton Paredes

",3410,Galaga '88,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Galaga90_gameover.mid,Galaga90_gameover.mid,Game Over,"Oedipus

",3413,Galaga '90,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/galaxian.mid,galaxian.mid,Intro,"Milton Paredes

",3444,Galaxian,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gaplus.mid,gaplus.mid,Intro,"Milton Paredes

",3447,Gaplus,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gauntlet1.mid,gauntlet1.mid,Title Screen," 

",3450,Gauntlet,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gauntlet.mid,gauntlet.mid,Title Screen (2),"Milton Paredes

",3451,Gauntlet,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gaunt_tr.mid,gaunt_tr.mid,Treasure Room,"Timothy Peters

",3452,Gauntlet,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_glory.mid,Gw_glory.mid,"""The Glory Of Wings"" High Score Entry Theme","Alluro95

",3497,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_boss1.mid,Gw_boss1.mid,Stage 1 Boss (Giant Green Walrus) Theme,"Alluro95

",3498,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_stg1.mid,Gw_stg1.mid,Stage 1 Theme (Canyon),"Alluro95

",3499,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_stg2.mid,Gw_stg2.mid,Stage 2 Theme (Forest),"Alluro95

",3500,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_stg3.mid,Gw_stg3.mid,Stage 3 Theme (Underground),"Alluro95

",3501,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_boss5.mid,Gw_boss5.mid,Stage 5 Boss (Alien MotherShip) Theme,"Alluro95

",3502,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_stg5.mid,Gw_stg5.mid,Stage 5 Theme (Clouds),"Alluro95

",3503,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_boss6.mid,Gw_boss6.mid,Stage 6 Boss (Giant Centipede),"Alluro95

",3504,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_stg6.mid,Gw_stg6.mid,Stage 6 Theme (Bio-Plant),"Alluro95

",3505,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Gw_stg7.mid,Gw_stg7.mid,Stage 7 Theme (Final: Insect Queen Lair),"Alluro95

",3506,Gemini Wing,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Ghouls%26Ghosts1.mid,Ghouls%26Ghosts1.mid,Level 1,"Oedipus

",3509,Ghouls 'n Ghosts,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/GoldenAxe-BattleField.mid,GoldenAxe-BattleField.mid,Battle Field,"SpinalBlood/Davide

",3550,Golden Axe,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/GoldenAxe-PathOfFiend.mid,GoldenAxe-PathOfFiend.mid,Path of the Fiend,"SpinalBlood/Davide

",3551,Golden Axe,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/GoldenAxe-TurtleVillage1.mid,GoldenAxe-TurtleVillage1.mid,Turtle Village 1,"SpinalBlood/Davide

",3552,Golden Axe,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/shalpp-gradius2-aircraft.mid,shalpp-gradius2-aircraft.mid,Gradius Boss (Aircraft Carrier),"Shalpp

",3555,Gradius II: Gofer No Yabou,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/shalpp_gradius2_aircraft_v1-1.mid,shalpp_gradius2_aircraft_v1-1.mid,Gradius Boss (Aircraft Carrier) (v1.1),"Shalpp

",3556,Gradius II: Gofer No Yabou,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Grad25_2.mid,Grad25_2.mid,"Level 5: ""Old Stone Age""","Sean Bee

",3557,Gradius II: Gofer No Yabou,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Grad26_2.mid,Grad26_2.mid,"Level 6: ""Maximum Speed""","Sean Bee

",3558,Gradius II: Gofer No Yabou,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Grad27_3.mid,Grad27_3.mid,"Level 7 Boss 1: ""Gun Wall""","Sean Bee

",3559,Gradius II: Gofer No Yabou,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Grad27_2.mid,Grad27_2.mid,"Level 7: ""Into Hostile""","Sean Bee

",3560,Gradius II: Gofer No Yabou,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/shalpp-gradius3-aircraft.mid,shalpp-gradius3-aircraft.mid,Boss On Parade (Aircraft Carrier),"Shalpp

",3602,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3cl.mid,gra3cl.mid,Crystal Labylinth," 

",3603,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3dec.mid,gra3dec.mid,Dead End Cell," 

",3604,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3free.mid,gra3free.mid,Escape to The Freedom," 

",3605,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3hsd.mid,gra3hsd.mid,High Speed Dimension," 

",3606,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3hisp.mid,gra3hisp.mid,High Speed Dimension (2)," 

",3607,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grad3hs.mid,grad3hs.mid,High Speed Dimension (Arranged),"Sean Bee

",3608,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3lege.mid,gra3lege.mid,Prelude of Legend," 

",3609,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Grad3le.mid,Grad3le.mid,Prelude of Legend (2),"Sean Bee

",3610,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3retu.mid,gra3retu.mid,Return to The Star," 

",3611,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Grad3re.mid,Grad3re.mid,Return to The Star (2),"Sean Bee

",3612,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/gra3tts.mid,gra3tts.mid,Try to Star," 

",3613,Gradius III,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grid_vs_zb.mid,grid_vs_zb.mid,Arena Entry,"Zero Beats

",3658,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grid_score_zb.mid,grid_score_zb.mid,Awards Screen,"Zero Beats

",3659,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grid_whatYOUget-au_zb.mid,grid_whatYOUget-au_zb.mid,"Battle - ""What You Get""","Zero Beats

",3660,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grid_charac_zb.mid,grid_charac_zb.mid,Character Select,"Zero Beats

",3661,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grid_rank_money_zb.mid,grid_rank_money_zb.mid,Name Register Screen / Rank Mode,"Zero Beats

",3662,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/GRID_stayAlive_zb.mid,GRID_stayAlive_zb.mid,Staying Alive,"Zero Beats

",3663,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grid_groove_zb.mid,grid_groove_zb.mid,The Groove,"Zero Beats

",3664,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/grid_title_zb.mid,grid_title_zb.mid,Title Screen ,"Zero Beats

",3665,"Grid, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/growl_lvl1.mid,growl_lvl1.mid,Stage 1,"Zero Beats

",3668,Growl,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/GYRUSS.mid,GYRUSS.mid,Main Theme,"Marc Marta

",3671,Gyruss,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Cross2.mid,Cross2.mid,"""Cross Your Heart"" - Graveyard (2)"," 

",3715,Haunted Castle,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/haunty2.mid,haunty2.mid,Cross Your Heart," 

",3716,Haunted Castle,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/cross_your_heart_deja-vu.mid,cross_your_heart_deja-vu.mid,Cross Your Heart (Deja-Vu Remix),"Simon Blackhawk

",3717,Haunted Castle,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/bloody_tears1.mid,bloody_tears1.mid,Level 3 - Bloody Tears,"Simon Blackhawk

",3718,Haunted Castle,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Never_End.mid,Never_End.mid,Never End,"Simon Blackhawk

",3719,Haunted Castle,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/T_HiryuNoKenArcade_MainTheme.mid,T_HiryuNoKenArcade_MainTheme.mid,Main Theme/Insert Coin Theme,"Tsu Ryu

",3722,Hiryu No Ken: Shaolin Hokuha,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/holeymoley.mid,holeymoley.mid,Title Screen/In-Game,"Chris Read

",3725,Holey Moley,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/HOTD1__Magician_Type_0.mid,HOTD1__Magician_Type_0.mid,Magician Type 0,"Dave Phaneuf

",3767,"House of the Dead, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/T_IkariWarriorsIII_Intro.mid,T_IkariWarriorsIII_Intro.mid,"Introduction Theme - ""These Men Were Born To Fight!""","Tsu Ryu

",3770,Ikari Warriors III: The Rescue,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/death13.mid,death13.mid,Death 13,"Orochi Herman

",3773,JoJo's Bizarre Adventure,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/kakyoin.mid,kakyoin.mid,Theme of Kakyoin,"Orochi Herman

",3774,JoJo's Bizarre Adventure,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Karnovdead.mid,Karnovdead.mid,You Died,"RASTAN_U

",3777,Karnov,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Cipher%28update%29.mid,Cipher%28update%29.mid,Cipher,"Erik Menjivar

",3820,"King of Fighters '98, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/EsakaVer1.mid,EsakaVer1.mid,"Kyo Kusanagi's '94 Theme - ""Esaka""","Erik Menjivar

",3821,"King of Fighters '98, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Fanatic_Waltz.mid,Fanatic_Waltz.mid,"Orochi Shermie's Theme - ""Fanatic Waltz""","Erik Menjivar

",3822,"King of Fighters '98, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/kof95EsakaGrandSmash.mid,kof95EsakaGrandSmash.mid,Japan Team (Esaka)," 

",3825,"King of Fighters '99, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/bb1.mid,bb1.mid,"Art of Fighting Team - ""Beauty & The Beast"""," 

",3828,"King of Fighters 2000, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/demo2.mid,demo2.mid,"Secret Agent Team - ""Select Circumstances""","DT

",3831,"King of Fighters XI, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Knights.mid,Knights.mid,Player Select,"Matze

",3834,Knights of the Round,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/PHANTOM.mid,PHANTOM.mid,The Phantom,"Yarharhar

",3879,Knights of the Round,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/lkage_ending.mid,lkage_ending.mid,Ending ," 

",3882,"Legend of Kage, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/lkage_kidnap.mid,lkage_kidnap.mid,Kidnap Theme," 

",3883,"Legend of Kage, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/lkage_rescue.mid,lkage_rescue.mid,Rescue ," 

",3884,"Legend of Kage, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/lkage_stage.mid,lkage_stage.mid,Stage ," 

",3885,"Legend of Kage, The",miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/legendary_wings.mid,legendary_wings.mid,1st Area (Remix),"miechele heart

",3888,Legendary Wings,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/shalpp_lifeforcej_thunderbolt.mid,shalpp_lifeforcej_thunderbolt.mid,"Stage 2 - ""Thunderbolt""","Shalpp

",3891,Life Force (Japan),miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL11.mid,LUKWIL11.mid,Ending:  All Clear,"Magnus Andersson

",3927,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL12.mid,LUKWIL12.mid,Ending:  Credits,"Magnus Andersson

",3928,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL10.mid,LUKWIL10.mid,Enter Your Name,"Magnus Andersson

",3929,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL07.mid,LUKWIL07.mid,Stage 1  ,"Magnus Andersson

",3930,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL01.mid,LUKWIL01.mid,Stage 1:  Preparation ,"Magnus Andersson

",3931,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL08.mid,LUKWIL08.mid,Stage 2  ,"Magnus Andersson

",3932,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL02.mid,LUKWIL02.mid,Stage 2:  Preparation ,"Magnus Andersson

",3933,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL09.mid,LUKWIL09.mid,Stage 3  ,"Magnus Andersson

",3934,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL03.mid,LUKWIL03.mid,Stage 3:  Preparation ,"Magnus Andersson

",3935,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL04.mid,LUKWIL04.mid,Stage 4:  Preparation ,"Magnus Andersson

",3936,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/LUKWIL05.mid,LUKWIL05.mid,Stage Completed ,"Magnus Andersson

",3937,Lucky & Wild,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MagicSwordBeginning.mid,MagicSwordBeginning.mid,"Intro Stage - ""At Brokmar's Gate""","John Jensen

",3940,Magic Sword - Heroic Fantasy,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MAGICIAN_LORD-Level1-Dale_Of_Evil_Gods.mid,MAGICIAN_LORD-Level1-Dale_Of_Evil_Gods.mid,Stage 1,"Homo Pocket

",3970,Magician Lord,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/manxTTtwin_coinscreen_zb.mid,manxTTtwin_coinscreen_zb.mid,Coin Wait Screen/ Bike Select,"Zero Beats

",3973,Manx TT - Superbike: Twin,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/manxTTtwin_gameover1_zb.mid,manxTTtwin_gameover1_zb.mid,Game Over,"Zero Beats

",3974,Manx TT - Superbike: Twin,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/manxttTWIN_laxeycoast_zb.mid,manxttTWIN_laxeycoast_zb.mid,Laxey Coast,"Zero Beats

",3975,Manx TT - Superbike: Twin,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mappybymil.mid,mappybymil.mid,Level Theme,"DJ Milanu

",3978,Mappy,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Marble_Madness--Level_2.mid,Marble_Madness--Level_2.mid,Level 2,"Andy Fielding

",3981,Marble Madness,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/K_MarioBros_Remix.mid,K_MarioBros_Remix.mid,Game Start  (Bass & Drum Kit Remix),"~Melee Kirby~

",4015,Mario Brothers,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MARIOBRS.mid,MARIOBRS.mid,Mini Medley,"Yoshi

",4016,Mario Brothers,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Blackheart_Theme-MG.mid,Blackheart_Theme-MG.mid,Blackheart's Theme,"MastaGambit

",4019,Marvel Super Heroes Vs Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Mvsf_Sel.mid,Mvsf_Sel.mid,"""Choose Your Alter Egos!"" (Player Select)","Tsu Ryu and Dorase Hiyuki

",4022,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvsf_cnt.mid,mvsf_cnt.mid,"""Continue?!""","Tsu Ryu and Dorase Hiyuki

",4023,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvsf_VS.mid,mvsf_VS.mid,"""Fight!!"" (Versus Screen)","Tsu Ryu and Dorase Hiyuki

",4024,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvsf_e03.mid,mvsf_e03.mid,Ending No. 03,"Tsu Ryu and Dorase Hiyuki

",4025,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvsf_e07.mid,mvsf_e07.mid,Ending No. 07,"Tsu Ryu and Dorase Hiyuki

",4026,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/T_MSHVSStreetFighter_Gouki103.mid,T_MSHVSStreetFighter_Gouki103.mid,Gouki/Akuma's Theme,"Tsu Ryu and Takeuchi Yuka

",4027,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvsfken.mid,mvsfken.mid,Ken," 

",4028,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/T_MSHVSStreetFighter_Ryu109.mid,T_MSHVSStreetFighter_Ryu109.mid,Ryu's Theme,"Tsu Ryu and Takeuchi Yuka

",4029,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/wolverine.mid,wolverine.mid,Wolverine,"The Jade Emperor

",4030,Marvel Super Heroes vs. Street Fighter,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC_Onslaught_2.mid,MvC_Onslaught_2.mid,Onslaught's Second Form,"Hart

",4066,Marvel Vs. Capcom: Clash of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC2cave.mid,MvC2cave.mid,Cave Stage,"Sean Bee

",4069,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC2charselect_v2.mid,MvC2charselect_v2.mid,Character select  (v2),"Sean Bee

",4070,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC2clock.mid,MvC2clock.mid,Clock Tower Stage,"Sean Bee

",4071,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC2fair1.mid,MvC2fair1.mid,Clown Stage,"Sean Bee

",4072,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC2desert1.mid,MvC2desert1.mid,Desert Stage,"Sean Bee

",4073,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Mvc2ttl.mid,Mvc2ttl.mid,Main Title Sequence,"Nathaniel Lind

",4074,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC2river1_1.mid,MvC2river1_1.mid,River Stage (v1.1),"Sean Bee

",4075,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvC2swamp1_v2.mid,MvC2swamp1_v2.mid,Swamp Stage,"Sean Bee

",4076,Marvel vs. Capcom 2,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvccap.mid,mvccap.mid,Captain America,"SinclairC

",4110,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvCCA_remix.mid,MvCCA_remix.mid,Captain America (Remix),"Sean Bee

",4111,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Chun_Li.mid,Chun_Li.mid,Chun-Li's Theme,"Erik Menjivar

",4112,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvCCredits11.mid,MvCCredits11.mid,End Credits,"Sean Bee

",4113,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvCgambit.mid,MvCgambit.mid,Gambit,"Insane Apu

",4114,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MvCHulk1.mid,MvCHulk1.mid,Hulk's Theme,"Sean Bee

",4115,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvcjin.mid,mvcjin.mid,Jin v1.2,"SinclairC

",4116,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/Rockin.mid,Rockin.mid,Mega Man's Theme (2)," 

",4117,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MORRIGAN.mid,MORRIGAN.mid,Morrigan'S Theme," 

",4118,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MVConslaught1st.mid,MVConslaught1st.mid,Onslaught's First Form,"Insane Apu

",4119,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/OPENING.mid,OPENING.mid,Opening Theme," 

",4120,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/mvcselect.mid,mvcselect.mid,Player Select,"SinclairC

",4121,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/JTF-MVCSelect.mid,JTF-MVCSelect.mid,Player Select (2),"Joseph Tek Fox

",4122,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/ROCKMAN.mid,ROCKMAN.mid,Rockman/Megaman Theme," 

",4123,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/MVCroll.mid,MVCroll.mid,Roll," 

",4124,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
https://www.vgmusic.com/music/other/miscellaneous/arcade/RYU.mid,RYU.mid,Ryu Theme," 

",4145,Marvel vs. Capcom: Clash Of the Superheroes,miscellaneous,arcade
